CountryName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
United States,2020-07-06,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.8392857142857143
United States,2020-07-07,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-08,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-09,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-10,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-11,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-12,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-13,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-14,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-15,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-16,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-17,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-18,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-19,0.8333333333333333,0.5,0.75,0.875,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-20,0.8333333333333333,0.5,0.75,0.875,0.25,0.47619047619047616,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-21,0.8333333333333333,0.5,0.75,0.875,0.25,0.4523809523809524,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-22,0.8333333333333333,0.5,0.75,0.875,0.25,0.42857142857142855,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-23,0.8333333333333333,0.5,0.75,0.875,0.25,0.4047619047619047,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-24,0.8333333333333333,0.5,0.75,0.875,0.25,0.38095238095238093,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-25,0.8333333333333333,0.5,0.75,0.875,0.25,0.35714285714285715,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-26,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-27,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-28,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-29,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-30,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-07-31,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-01,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-02,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-03,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-04,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-05,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-06,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-07,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-08,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-09,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-10,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-11,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-12,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-13,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-14,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-15,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-16,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-17,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-18,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-19,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-20,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-21,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-22,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-23,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-24,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-25,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-26,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-27,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-28,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-29,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-30,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-08-31,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-01,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-02,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-03,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-04,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-05,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-06,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-07,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-08,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-09,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-10,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-11,0.8333333333333333,0.5,0.75,0.875,0.25,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-12,0.8333333333333333,0.5,0.75,0.8392857142857143,0.25,0.3095238095238095,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-13,0.8333333333333333,0.5,0.75,0.8035714285714286,0.25,0.2857142857142857,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-14,0.8333333333333333,0.5,0.75,0.7678571428571429,0.25,0.26190476190476186,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-15,0.8333333333333333,0.5,0.75,0.7321428571428571,0.25,0.23809523809523808,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-16,0.8333333333333333,0.5,0.75,0.6964285714285714,0.25,0.21428571428571425,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-17,0.8333333333333333,0.5,0.75,0.6607142857142857,0.25,0.19047619047619047,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-18,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-19,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-20,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-21,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-22,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-23,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-24,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-25,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-26,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-27,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-28,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-29,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-09-30,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-01,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-02,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-03,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-04,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-05,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-06,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-07,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-08,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-09,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-10,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-11,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-12,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-13,0.8333333333333333,0.5,0.75,0.625,0.25,0.21428571428571427,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-14,0.8333333333333333,0.5,0.75,0.625,0.25,0.261904761904762,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-15,0.8333333333333333,0.5,0.75,0.625,0.25,0.3095238095238095,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-16,0.8333333333333333,0.5,0.75,0.625,0.25,0.3571428571428571,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-17,0.8333333333333333,0.5,0.75,0.625,0.25,0.4047619047619047,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-18,0.8333333333333333,0.5,0.75,0.625,0.25,0.4523809523809524,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-19,0.8333333333333333,0.5,0.75,0.625,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-20,0.8333333333333333,0.5,0.75,0.625,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-21,0.8333333333333333,0.5,0.75,0.625,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-22,0.8333333333333333,0.5,0.75,0.625,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-23,0.8333333333333333,0.5,0.75,0.625,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-24,0.8333333333333333,0.5,0.75,0.625,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-25,0.8333333333333333,0.5,0.75,0.625,0.25,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-26,0.8333333333333333,0.5,0.75,0.625,0.25,0.4523809523809524,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-27,0.8333333333333333,0.5,0.75,0.625,0.25,0.4047619047619047,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-28,0.8333333333333333,0.5,0.75,0.625,0.25,0.35714285714285715,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-29,0.8333333333333333,0.5,0.75,0.625,0.25,0.3095238095238095,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-30,0.8333333333333333,0.5,0.75,0.625,0.25,0.2619047619047619,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-10-31,0.8333333333333333,0.5,0.75,0.625,0.25,0.21428571428571427,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-01,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-02,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-03,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-04,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-05,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-06,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-07,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-08,0.8333333333333333,0.5,0.75,0.625,0.25,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-09,0.8333333333333333,0.5,0.75,0.625,0.2857142857142857,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-10,0.8333333333333333,0.5,0.75,0.625,0.32142857142857145,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-11,0.8333333333333333,0.5,0.75,0.625,0.35714285714285715,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-12,0.8333333333333333,0.5,0.75,0.625,0.39285714285714285,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-13,0.8333333333333333,0.5,0.75,0.625,0.42857142857142855,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-14,0.8333333333333333,0.5,0.75,0.625,0.4642857142857143,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-15,0.8333333333333333,0.5,0.75,0.625,0.5,0.16666666666666666,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-16,0.8333333333333333,0.5476190476190477,0.75,0.6607142857142857,0.5,0.21428571428571427,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-17,0.8333333333333333,0.5952380952380952,0.75,0.6964285714285714,0.5,0.261904761904762,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-18,0.8333333333333333,0.6428571428571429,0.75,0.7321428571428571,0.5,0.3095238095238095,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-19,0.8333333333333333,0.6904761904761906,0.75,0.7678571428571429,0.5,0.3571428571428571,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-20,0.8333333333333333,0.7380952380952381,0.75,0.8035714285714286,0.5,0.4047619047619047,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-21,0.8333333333333333,0.7857142857142857,0.75,0.8392857142857143,0.5,0.4523809523809524,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-22,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-23,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-24,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-25,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-26,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-27,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-28,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-29,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-11-30,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-01,0.8333333333333333,0.8333333333333333,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-02,0.8333333333333333,0.7857142857142857,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-03,0.8333333333333333,0.7380952380952381,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-04,0.8333333333333333,0.6904761904761905,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-05,0.8333333333333333,0.6428571428571429,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-06,0.8333333333333333,0.5952380952380952,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-07,0.8333333333333333,0.5476190476190477,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-08,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-09,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-10,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-11,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-12,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-13,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-14,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-15,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-16,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-17,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-18,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-19,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-20,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-21,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-22,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-23,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-24,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-25,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-26,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-27,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-28,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-29,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-30,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2020-12-31,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2021-01-01,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2021-01-02,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2021-01-03,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
United States,2021-01-04,0.8333333333333333,0.5,0.75,0.875,0.5,0.5,0.75,0.75,0.75,0.5,1.0,1.0,0.5,0.875
